ingredient_key,ingredient_id,ingredient_name,ingredient_zh_name,ingredient_tags,recipe_id,recipe_key,recipe_name,recipe_zh_name,character_required,priority,foodtype,health,hunger,sanity,cooktime,recipe_requirement_text,example_combo_keys,example_combo_names,example_combo_zh_names,direct_required_ingredient_ids,result_scope
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,hotchili_dst,hotchili_dst,Spicy Chili,辣椒燉肉,,10,meat,20,37.5,0,0.5,肉類係數 >= 1.5、蔬菜係數 >= 1.5,asparagus@together + asparagus@together + batwing@together + oceanfish_medium_7_inv,Asparagus + Asparagus + Batilisk Wing + Golden Koi,蘆筍 + 蘆筍 + 蝙蝠翅膀 + 金錦鯉,,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,stuffedeggplant_dst,stuffedeggplant_dst,Stuffed Eggplant,釀茄子,,1,veggie,3,37.5,5,2,茄子 >= 1、蔬菜係數 > 1,asparagus@together + asparagus@together + eggplant_cooked@together + oceanfish_medium_7_inv,Asparagus + Asparagus + Braised Eggplant + Golden Koi,蘆筍 + 蘆筍 + 烤茄子 + 金錦鯉,eggplant | eggplant_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,barnaclestuffedfishhead,barnaclestuffedfishhead,Stuffed Fish Heads,釀魚頭,,26,meat,20,75,0,2,藤壺 >= 1、魚類係數 >= 1.25,asparagus@together + asparagus@together + barnacle + oceanfish_medium_7_inv,Asparagus + Asparagus + Barnacles + Golden Koi,蘆筍 + 蘆筍 + 藤壺 + 金錦鯉,barnacle | barnacle_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,pepperpopper,pepperpopper,Stuffed Pepper Poppers,釀辣椒,,20,meat,30,25,-5,2,辣椒 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + asparagus@together + oceanfish_medium_7_inv + pepper,Asparagus + Asparagus + Golden Koi + Pepper,蘆筍 + 蘆筍 + 金錦鯉 + 辣椒,pepper | pepper_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,surfnturf_dst,surfnturf_dst,Surf 'n' Turf,海陸大餐,,30,meat,60,37.5,33,1,肉類係數 >= 2.5、魚類係數 >= 1.5、不可放 冰凍係數,asparagus@together + batwing@together + oceanfish_medium_4_inv + oceanfish_medium_7_inv,Asparagus + Batilisk Wing + Black Catfish + Golden Koi,蘆筍 + 蝙蝠翅膀 + 黑鯰魚 + 金錦鯉,,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,talleggs,talleggs,Tall Scotch Eggs,高腳鳥蘇格蘭蛋,,10,meat,60,150,5,2,高腳鳥蛋 >= 1、蔬菜係數 >= 1,asparagus@together + asparagus@together + oceanfish_medium_7_inv + tallbirdegg@together,Asparagus + Asparagus + Golden Koi + Tallbird Egg,蘆筍 + 蘆筍 + 金錦鯉 + 高腳鳥蛋,tallbirdegg | tallbirdegg_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,turkeydinner_dst,turkeydinner_dst,Turkey Dinner,火雞大餐,,10,meat,20,75,5,3,雞腿 > 1、肉類係數 > 1、蔬菜係數 >= 0.5 或 水果係數 > 0,asparagus@together + drumstick@together + drumstick@together + oceanfish_medium_7_inv,Asparagus + Drumstick + Drumstick + Golden Koi,蘆筍 + 雞腿 + 雞腿 + 金錦鯉,drumstick | drumstick_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,unagi_dst,unagi_dst,Unagi,鰻魚料理,,20,veggie,20,18.75,5,0.5,苔蘚 >= 1 或 海帶葉 >= 1、鰻魚 >= 1 或 活鰻魚 >= 1,asparagus@together + eel_cooked@together + kelp_cooked + oceanfish_medium_7_inv,Asparagus + Cooked Eel + Cooked Kelp Fronds + Golden Koi,蘆筍 + 熟鰻魚 + 熟海帶葉 + 金錦鯉,cutlichen | eel | eel_cooked | kelp | kelp_cooked | kelp_dried | pondeel,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,leafymeatburger,leafymeatburger,Veggie Burger,葉肉漢堡,,26,meat,30,37.5,33,2,葉肉 >= 1、洋蔥 >= 1、蔬菜係數 >= 2,asparagus@together + plantmeat_cooked@together + oceanfish_medium_7_inv + onion,Asparagus + Cooked Leafy Meat + Golden Koi + Onion,蘆筍 + 熟葉肉 + 金錦鯉 + 洋蔥,onion | onion_cooked | plantmeat | plantmeat_cooked,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,waffles_dst,waffles_dst,Waffles,華夫餅,,10,veggie,60,37.5,5,0.5,奶油 >= 1、漿果 >= 1、蛋類係數 > 0,berries@together + butter@together + bird_egg_cooked@together + oceanfish_medium_7_inv,Berries + Butter + Cooked Egg + Golden Koi,漿果 + 奶油 + 熟蛋 + 金錦鯉,berries | berries_cooked | berries_juicy | berries_juicy_cooked | butter,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,lobsterbisque_dst,lobsterbisque_dst,Wobster Bisque,龍蝦濃湯,,30,meat,60,25,10,0.5,龍蝦 >= 1、冰凍係數 > 0,asparagus@together + oceanfish_medium_7_inv + ice@together + wobster,Asparagus + Golden Koi + Ice + Wobster,蘆筍 + 金錦鯉 + 冰 + 龍蝦,wobster,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,lobsterdinner_dst,lobsterdinner_dst,Wobster Dinner,龍蝦晚餐,,25,meat,60,37.5,50,1,龍蝦 >= 1、奶油 >= 1、肉類係數 >= 1、魚類係數 >= 1、不可放 冰凍係數,asparagus@together + butter@together + oceanfish_medium_7_inv + wobster,Asparagus + Butter + Golden Koi + Wobster,蘆筍 + 奶油 + 金錦鯉 + 龍蝦,butter | wobster,standard
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,bonesoup,bonesoup,Bone Bouillon,骨頭清湯,Warly,30,meat,32,150,5,2,骨頭碎片 = 2、洋蔥 >= 1、不可食用 > 0 且 < 3,boneshard + boneshard + oceanfish_medium_7_inv + onion,Bone Shards + Bone Shards + Golden Koi + Onion,骨頭碎片 + 骨頭碎片 + 金錦鯉 + 洋蔥,boneshard | onion | onion_cooked,warly
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,frogfishbowl,frogfishbowl,Fish Cordon Bleu,魚肉藍帶,Warly,30,meat,20,37.5,-10,2,蛙腿 >= 2、魚類係數 >= 1、不可放 不可食用,asparagus@together + froglegs_cooked@together + froglegs_cooked@together + oceanfish_medium_7_inv,Asparagus + Cooked Frog Legs + Cooked Frog Legs + Golden Koi,蘆筍 + 熟蛙腿 + 熟蛙腿 + 金錦鯉,froglegs | froglegs_cooked,warly
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,monstertartare_dst,monstertartare_dst,Monster Tartare,怪物韃靼,Warly,30,meat,-20,62.5,-20,0.5,怪物係數 >= 2、不可放 不可食用,asparagus@together + monstermeat_cooked@together + monstermeat_cooked@together + oceanfish_medium_7_inv,Asparagus + Cooked Monster Meat + Cooked Monster Meat + Golden Koi,蘆筍 + 熟怪物肉 + 熟怪物肉 + 金錦鯉,,warly
oceanfish_medium_7_inv,oceanfish_medium_7_inv,Golden Koi,金錦鯉,fish=1; meat=1,moqueca,moqueca,Moqueca,巴西海鮮燉魚,Warly,30,meat,60,112.5,33,2,魚類係數 > 0、洋蔥 >= 1、番茄根 >= 1、不可放 不可食用,asparagus@together + oceanfish_medium_7_inv + onion + tomato_cooked,Asparagus + Golden Koi + Onion + Roasted Toma Root,蘆筍 + 金錦鯉 + 洋蔥 + 烤番茄根,onion | onion_cooked | tomato | tomato_cooked,warly
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,dustmeringue,dustmeringue,Amberosia,琥珀美食,,100,,0,0,,2,塵土塊 >= 1,asparagus@together + asparagus@together + refined_dust + green_mushroom@together,Asparagus + Asparagus + Collected Dust + Green Cap,蘆筍 + 蘆筍 + 塵土塊 + 綠蘑菇,refined_dust,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,asparagussoup_dst,asparagussoup_dst,Asparagus Soup,蘆筍湯,,10,veggie,20,18.75,5,0.5,蘆筍 >= 1、蔬菜係數 > 2、不可放 肉類係數、不可放 不可食用,asparagus@together + asparagus@together + asparagus@together + green_mushroom@together,Asparagus + Asparagus + Asparagus + Green Cap,蘆筍 + 蘆筍 + 蘆筍 + 綠蘑菇,asparagus | asparagus_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,bananapop_dst,bananapop_dst,Banana Pop,香蕉冰棒,,20,veggie,20,12.5,33,0.5,香蕉 >= 1、冰凍係數 > 0、樹枝 >= 1、不可放 肉類係數、不可放 魚類係數,cave_banana@together + green_mushroom@together + ice@together + twigs@together,Banana + Green Cap + Ice + Twigs,香蕉 + 綠蘑菇 + 冰 + 樹枝,cave_banana | cave_banana_cooked | twigs,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,bananajuice,bananajuice,Banana Shake,香蕉奶昔,,1,veggie,8,25,33,0.5,香蕉 >= 2、不可放 肉類係數、不可放 魚類係數、不可放 怪物係數,asparagus@together + cave_banana@together + cave_banana@together + green_mushroom@together,Asparagus + Banana + Banana + Green Cap,蘆筍 + 香蕉 + 香蕉 + 綠蘑菇,cave_banana | cave_banana_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,barnaclesushi,barnaclesushi,Barnacle Nigiri,藤壺握壽司,,30,meat,40,37.5,5,0.5,藤壺 >= 1、海帶葉 >= 1、蛋類係數 >= 1,barnacle + bird_egg_cooked@together + kelp_cooked + green_mushroom@together,Barnacles + Cooked Egg + Cooked Kelp Fronds + Green Cap,藤壺 + 熟蛋 + 熟海帶葉 + 綠蘑菇,barnacle | barnacle_cooked | kelp | kelp_cooked | kelp_dried,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,barnaclepita,barnaclepita,Barnacle Pita,藤壺皮塔餅,,25,meat,20,37.5,5,2,藤壺 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + barnacle + green_mushroom@together,Asparagus + Asparagus + Barnacles + Green Cap,蘆筍 + 蘆筍 + 藤壺 + 綠蘑菇,barnacle | barnacle_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,beefalotreat,beefalotreat,Beefalo Treats,皮弗婁牛零食,,-4,roughage,75,25,0,2,不可食用 > 0、種子係數 > 0、必忘我 >= 1、不可放 怪物係數、不可放 肉類係數、不可放 魚類係數、不可放 蛋類係數、不可放 油脂係數、不可放 乳製係數、不可放 魔法係數,acorn@together + boneshard + forgetmelots + green_mushroom@together,Birchnut + Bone Shards + Forget-Me-Lots + Green Cap,樺栗果 + 骨頭碎片 + 必忘我 + 綠蘑菇,forgetmelots,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,veggieomlet,veggieomlet,Breakfast Skillet,早餐鍋,,1,meat,20,37.5,5,1,蛋類係數 >= 1、蔬菜係數 >= 1、不可放 肉類係數、不可放 乳製係數,asparagus@together + cave_banana@together + bird_egg_cooked@together + green_mushroom@together,Asparagus + Banana + Cooked Egg + Green Cap,蘆筍 + 香蕉 + 熟蛋 + 綠蘑菇,,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,bunnystew,bunnystew,Bunny Stew,兔肉燉湯,,1,meat,20,37.5,5,0.5,肉類係數 > 0 且 < 1、冰凍係數 >= 2、不可放 不可食用,batwing@together + green_mushroom@together + ice@together + ice@together,Batilisk Wing + Green Cap + Ice + Ice,蝙蝠翅膀 + 綠蘑菇 + 冰 + 冰,,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,butterflymuffin_dst,butterflymuffin_dst,Butter Muffin,蝴蝶鬆餅,,1,veggie,20,37.5,5,2,蝴蝶翅膀 >= 1 或 月蛾翅膀 >= 1、不可放 肉類係數、蔬菜係數 >= 0.5,asparagus@together + cave_banana@together + butterflywings@together + green_mushroom@together,Asparagus + Banana + Butterfly Wings + Green Cap,蘆筍 + 香蕉 + 蝴蝶翅膀 + 綠蘑菇,butterflywings | moonbutterflywings,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,californiaroll_dst,californiaroll_dst,California Roll,加州卷,,20,meat,20,37.5,10,0.5,海帶葉 = 2、魚類係數 >= 1,oceanfish_medium_4_inv + kelp_cooked + kelp_cooked + green_mushroom@together,Black Catfish + Cooked Kelp Fronds + Cooked Kelp Fronds + Green Cap,黑鯰魚 + 熟海帶葉 + 熟海帶葉 + 綠蘑菇,kelp | kelp_cooked | kelp_dried,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,ceviche_dst,ceviche_dst,Ceviche,酸橘汁醃魚,,20,meat,20,25,5,0.5,魚類係數 >= 2、冰凍係數 > 0,asparagus@together + oceanfish_medium_4_inv + green_mushroom@together + oceanfish_medium_8_inv,Asparagus + Black Catfish + Green Cap + Ice Bream,蘆筍 + 黑鯰魚 + 綠蘑菇 + 冰鯛魚,,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,mashedpotatoes,mashedpotatoes,Creamy Potato Purée,奶油馬鈴薯泥,,20,veggie,20,37.5,33,1,馬鈴薯 > 1、大蒜 >= 1、不可放 肉類係數、不可放 不可食用,garlic + green_mushroom@together + potato + potato,Garlic + Green Cap + Potato + Potato,大蒜 + 綠蘑菇 + 馬鈴薯 + 馬鈴薯,garlic | garlic_cooked | potato | potato_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,dragonpie_dst,dragonpie_dst,Dragonpie,火龍果派,,1,veggie,40,75,5,2,火龍果 >= 1、不可放 肉類係數,asparagus@together + cave_banana@together + dragonfruit@together + green_mushroom@together,Asparagus + Banana + Dragon Fruit + Green Cap,蘆筍 + 香蕉 + 火龍果 + 綠蘑菇,dragonfruit | dragonfruit_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,potatotornado,potatotornado,Fancy Spiralled Tubers,螺旋薯塔,,10,veggie,3,37.5,15,0.75,馬鈴薯 >= 1、樹枝 >= 1、怪物係數 > 0 且 <= 1、不可放 肉類係數、不可食用 > 0 且 <= 2,asparagus@together + green_mushroom@together + potato + twigs@together,Asparagus + Green Cap + Potato + Twigs,蘆筍 + 綠蘑菇 + 馬鈴薯 + 樹枝,potato | potato_cooked | twigs,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,koalefig_trunk,koalefig_trunk,Fig-Stuffed Trunk,無花果釀象鼻,,40,meat,60,56.25,0,2,無尾象鼻 >= 1 或 冬象鼻 >= 1、無花果 >= 1,asparagus@together + fig_cooked + green_mushroom@together + trunk_summer@together,Asparagus + Cooked Fig + Green Cap + Koalefant Trunk,蘆筍 + 熟無花果 + 綠蘑菇 + 無尾象鼻,fig | fig_cooked | trunk_summer | trunk_summer_cooked | trunk_winter,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,figatoni,figatoni,Figatoni,無花果通心粉,,30,veggie,30,56.25,15,2,無花果 >= 1、蔬菜係數 >= 2、不可放 肉類係數,asparagus@together + asparagus@together + fig_cooked + green_mushroom@together,Asparagus + Asparagus + Cooked Fig + Green Cap,蘆筍 + 蘆筍 + 熟無花果 + 綠蘑菇,fig | fig_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,frognewton,frognewton,Figgy Frogwich,無花果蛙腿三明治,,1,meat,8,18.75,10,1,無花果 >= 1、蛙腿 >= 1,asparagus@together + fig_cooked + froglegs_cooked@together + green_mushroom@together,Asparagus + Cooked Fig + Cooked Frog Legs + Green Cap,蘆筍 + 熟無花果 + 熟蛙腿 + 綠蘑菇,fig | fig_cooked | froglegs | froglegs_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,figkabab,figkabab,Figkabab,無花果烤串,,30,meat,20,25,15,1,無花果 >= 1、樹枝 >= 1、肉類係數 >= 1、怪物係數 > 0 且 <= 1,oceanfish_medium_4_inv + fig_cooked + green_mushroom@together + twigs@together,Black Catfish + Cooked Fig + Green Cap + Twigs,黑鯰魚 + 熟無花果 + 綠蘑菇 + 樹枝,fig | fig_cooked | twigs,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,fishtacos_dst,fishtacos_dst,Fish Tacos,魚肉玉米餅,,10,meat,20,37.5,5,0.5,魚類係數 > 0、玉米 >= 1 或 爆米花魚 >= 1 或 玉米鱈魚 >= 1,asparagus@together + oceanfish_small_3_inv + corn@together + green_mushroom@together,Asparagus + Bitty Baitfish + Corn + Green Cap,蘆筍 + 小餌魚 + 玉米 + 綠蘑菇,corn | corn_cooked | oceanfish_medium_5_inv | oceanfish_small_5_inv,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,fishsticks_dst,fishsticks_dst,Fishsticks,魚排,,10,meat,40,37.5,5,2,魚類係數 > 0、樹枝 >= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + oceanfish_small_3_inv + green_mushroom@together + twigs@together,Asparagus + Bitty Baitfish + Green Cap + Twigs,蘆筍 + 小餌魚 + 綠蘑菇 + 樹枝,twigs,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,flowersalad_dst,flowersalad_dst,Flower Salad,花沙拉,,10,veggie,40,12.5,5,0.5,仙人掌花 >= 1、蔬菜係數 >= 2、不可放 肉類係數、不可放 不可食用、不可放 蛋類係數、不可放 甜味係數、不可放 水果係數,asparagus@together + asparagus@together + cactusflower@together + green_mushroom@together,Asparagus + Asparagus + Cactus Flower + Green Cap,蘆筍 + 蘆筍 + 仙人掌花 + 綠蘑菇,cactusflower,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,frogglebunwich_dst,frogglebunwich_dst,Froggle Bunwich,蛙腿三明治,,1,meat,20,37.5,5,2,蛙腿 >= 1、蔬菜係數 >= 0.5,asparagus@together + asparagus@together + froglegs_cooked@together + green_mushroom@together,Asparagus + Asparagus + Cooked Frog Legs + Green Cap,蘆筍 + 蘆筍 + 熟蛙腿 + 綠蘑菇,froglegs | froglegs_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,frozenbananadaiquiri,frozenbananadaiquiri,Frozen Banana Daiquiri,冰香蕉代基里,,2,goodies,30,18.75,15,1,香蕉 >= 1、冰凍係數 >= 1、不可放 肉類係數、不可放 魚類係數,asparagus@together + cave_banana@together + green_mushroom@together + ice@together,Asparagus + Banana + Green Cap + Ice,蘆筍 + 香蕉 + 綠蘑菇 + 冰,cave_banana | cave_banana_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,guacamole_dst,guacamole_dst,Guacamole,酪梨醬,,10,meat,20,37.5,0,0.5,鼴鼠 >= 1、成熟石果 >= 1 或 仙人掌肉 >= 1、不可放 水果係數,asparagus@together + cactusmeat@together + green_mushroom@together + mole@together,Asparagus + Cactus Flesh + Green Cap + Moleworm,蘆筍 + 仙人掌肉 + 綠蘑菇 + 鼴鼠,cactusmeat | cactusmeat_cooked | mole | rock_avocado_fruit_ripe | rock_avocado_fruit_ripe_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,honeyham_dst,honeyham_dst,Honey Ham,蜜汁火腿,,2,meat,30,75,5,2,蜂蜜 >= 1、肉類係數 > 1.5、不可放 不可食用,oceanfish_medium_4_inv + oceanfish_medium_4_inv + green_mushroom@together + honey@together,Black Catfish + Black Catfish + Green Cap + Honey,黑鯰魚 + 黑鯰魚 + 綠蘑菇 + 蜂蜜,honey,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,honeynuggets_dst,honeynuggets_dst,Honey Nuggets,蜜汁肉塊,,2,meat,20,37.5,5,2,蜂蜜 >= 1、肉類係數 > 0 且 <= 1.5、不可放 不可食用,asparagus@together + batwing@together + green_mushroom@together + honey@together,Asparagus + Batilisk Wing + Green Cap + Honey,蘆筍 + 蝙蝠翅膀 + 綠蘑菇 + 蜂蜜,honey,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,leafymeatsouffle,leafymeatsouffle,Jelly Salad,果凍沙拉,,50,meat,0,37.5,50,2,葉肉 >= 2、甜味係數 >= 2,plantmeat_cooked@together + plantmeat_cooked@together + green_mushroom@together + royal_jelly,Cooked Leafy Meat + Cooked Leafy Meat + Green Cap + Royal Jelly,熟葉肉 + 熟葉肉 + 綠蘑菇 + 蜂王漿,plantmeat | plantmeat_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,jellybean,jellybean,Jellybeans,彩虹糖豆,,12,goodies,2,0,5,2.5,蜂王漿 >= 1、不可放 不可食用、不可放 怪物係數,asparagus@together + asparagus@together + green_mushroom@together + royal_jelly,Asparagus + Asparagus + Green Cap + Royal Jelly,蘆筍 + 蘆筍 + 綠蘑菇 + 蜂王漿,royal_jelly,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,kabobs_dst,kabobs_dst,Kabobs,肉串,,5,meat,3,37.5,5,2,肉類係數 > 0、樹枝 >= 1、怪物係數 > 0 且 <= 1、不可食用 > 0、不可食用 > 0 且 <= 1,asparagus@together + batwing@together + green_mushroom@together + twigs@together,Asparagus + Batilisk Wing + Green Cap + Twigs,蘆筍 + 蝙蝠翅膀 + 綠蘑菇 + 樹枝,twigs,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,leafloaf,leafloaf,Leafy Meatloaf,葉肉糕,,25,meat,8,37.5,5,2,葉肉 >= 2,asparagus@together + plantmeat_cooked@together + plantmeat_cooked@together + green_mushroom@together,Asparagus + Cooked Leafy Meat + Cooked Leafy Meat + Green Cap,蘆筍 + 熟葉肉 + 熟葉肉 + 綠蘑菇,plantmeat | plantmeat_cooked,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,mandrakesoup_dst,mandrakesoup_dst,Mandrake Soup,曼德拉草湯,,10,veggie,100,150,5,3,曼德拉草 >= 1,asparagus@together + asparagus@together + green_mushroom@together + mandrake@together,Asparagus + Asparagus + Green Cap + Mandrake,蘆筍 + 蘆筍 + 綠蘑菇 + 曼德拉草,mandrake,standard
green_mushroom@together,green_mushroom,Green Cap,綠蘑菇,veggie=0.5,meatballs_dst,meatballs_dst,Meatballs,肉丸,,-1,meat,3,62.5,5,0.75,肉類係數 > 0、不可放 不可食用,asparagus@together + asparagus@together + batwing@together + green_mushroom@together,Asparagus + Asparagus + Batilisk Wing + Green Cap,蘆筍 + 蘆筍 + 蝙蝠翅膀 + 綠蘑菇,,standard
